user_id,country,signup_date,device,experiment_group
21717,Australia,2025-02-04,web,
21718,UK,2025-03-28,ios,
21719,UK,2025-03-09,web,
21720,UK,2025-02-28,ios,
21721,UK,2025-01-14,web,
21722,Brazil,2025-02-16,android,
21723,Canada,2025-03-12,android,
21724,Germany,2025-03-13,android,B
21725,UK,2025-02-11,android,
21726,Brazil,2025-02-20,web,
21727,Canada,2025-01-19,android,B
21728,Brazil,2025-03-07,ios,
21729,Germany,2025-02-16,ios,
21730,Brazil,2025-03-06,android,A
21731,Australia,2025-02-11,android,
21732,Canada,2025-02-07,android,A
21733,India,2025-01-13,web,
21734,Canada,2025-02-13,ios,
21735,Australia,2025-01-24,ios,
21736,Germany,2025-01-30,ios,
21737,Canada,2025-03-11,web,
21738,Australia,2025-02-07,web,A
21739,Brazil,2025-01-23,ios,
21740,USA,2025-03-15,ios,
21741,USA,2025-02-26,ios,A
21742,Australia,2025-03-20,android,
21743,UK,2025-01-23,web,A
21744,Germany,2025-02-05,ios,
21745,Canada,2025-02-26,android,
21746,Brazil,2025-01-01,ios,
21747,Brazil,2025-03-13,ios,A
21748,India,2025-01-03,web,
21749,India,2025-01-14,ios,
21750,UK,2025-03-22,web,
21751,Germany,2025-02-03,web,A
21752,UK,2025-03-11,ios,
21753,India,2025-03-10,android,
21754,India,2025-02-20,ios,
21755,Germany,2025-01-29,ios,
21756,Canada,2025-03-23,ios,A
21757,UK,2025-02-17,android,
21758,India,2025-03-20,web,
21759,Brazil,2025-03-20,android,
21760,USA,2025-01-16,android,
21761,India,2025-02-26,ios,
21762,Canada,2025-01-10,ios,
21763,UK,2025-01-19,android,
21764,India,2025-03-08,web,
21765,Brazil,2025-02-05,web,
21766,USA,2025-01-04,ios,
21767,USA,2025-03-16,web,
21768,Brazil,2025-02-02,web,
21769,UK,2025-01-28,web,
21770,Brazil,2025-03-21,android,A
21771,Canada,2025-01-09,android,
21772,Australia,2025-03-16,ios,
21773,Brazil,2025-01-06,web,A
21774,Germany,2025-02-18,ios,
21775,Australia,2025-03-17,android,
21776,Canada,2025-01-22,ios,
21777,Germany,2025-02-17,android,
21778,Germany,2025-01-21,android,
21779,USA,2025-02-02,ios,
21780,USA,2025-03-22,web,A
21781,India,2025-02-25,ios,
21782,Germany,2025-01-29,web,B
21783,UK,2025-02-22,ios,
21784,UK,2025-02-09,ios,
21785,Germany,2025-03-15,ios,A
21786,USA,2025-01-18,android,
21787,Brazil,2025-02-16,ios,
21788,Canada,2025-01-13,android,
21789,USA,2025-01-27,android,
21790,India,2025-03-03,android,
21791,Germany,2025-03-15,ios,B
21792,USA,2025-02-14,ios,
21793,Australia,2025-01-03,ios,
21794,Brazil,2025-01-22,ios,
21795,India,2025-01-27,android,
21796,USA,2025-02-24,web,
21797,Germany,2025-03-08,web,
21798,Brazil,2025-02-02,android,
21799,USA,2025-01-02,android,
21800,Canada,2025-03-16,web,
21801,Germany,2025-02-15,web,
21802,Germany,2025-03-15,web,B
21803,USA,2025-02-02,web,
21804,USA,2025-02-27,web,
21805,Australia,2025-01-07,ios,
21806,USA,2025-01-15,web,
21807,Brazil,2025-01-26,ios,
21808,USA,2025-01-11,ios,
21809,Canada,2025-02-07,android,
21810,Canada,2025-01-27,android,A
21811,UK,2025-01-07,web,
21812,Canada,2025-01-01,android,
21813,USA,2025-03-15,web,
21814,India,2025-01-21,android,
21815,UK,2025-03-20,android,
21816,India,2025-01-30,web,
21817,Canada,2025-01-08,android,
21818,India,2025-03-29,web,
21819,Germany,2025-03-24,android,
21820,Brazil,2025-01-03,web,
21821,UK,2025-02-24,ios,B
21822,UK,2025-01-15,web,
21823,Australia,2025-02-05,android,
21824,Germany,2025-01-06,ios,
21825,India,2025-02-11,ios,
21826,Australia,2025-02-19,web,
21827,Brazil,2025-01-18,web,
21828,Brazil,2025-03-24,ios,
21829,Germany,2025-02-19,web,
21830,USA,2025-01-30,web,A
21831,Brazil,2025-03-18,web,
21832,USA,2025-02-08,android,
21833,Germany,2025-01-12,android,A
21834,India,2025-02-28,ios,
21835,USA,2025-03-17,ios,
21836,UK,2025-02-13,ios,
21837,USA,2025-03-29,web,A
21838,India,2025-01-04,web,
21839,USA,2025-02-05,web,
21840,Germany,2025-02-17,ios,
21841,USA,2025-01-14,ios,
21842,Australia,2025-03-22,android,
21843,Canada,2025-02-18,web,
21844,UK,2025-03-08,web,B
21845,USA,2025-03-28,android,
21846,Germany,2025-03-18,ios,A
21847,USA,2025-01-09,ios,
21848,Brazil,2025-01-21,ios,
21849,India,2025-03-13,web,
21850,UK,2025-03-22,android,
21851,Australia,2025-01-16,android,B
21852,India,2025-01-16,ios,
21853,UK,2025-01-28,web,B
21854,India,2025-02-20,android,
21855,Canada,2025-02-25,web,
21856,UK,2025-03-21,ios,A
21857,USA,2025-02-26,ios,A
21858,India,2025-02-21,android,
21859,Australia,2025-02-15,ios,
21860,UK,2025-03-19,android,
21861,Australia,2025-02-07,ios,
21862,Australia,2025-03-25,android,
21863,USA,2025-02-17,ios,
21864,UK,2025-02-10,ios,
21865,UK,2025-02-28,web,
21866,Germany,2025-03-08,web,
21867,Australia,2025-03-15,ios,
21868,Australia,2025-03-25,android,
21869,Germany,2025-03-07,ios,
21870,India,2025-01-27,web,
21871,USA,2025-02-01,android,
21872,Brazil,2025-02-25,ios,B
21873,Canada,2025-01-10,ios,B
21874,UK,2025-02-09,web,
21875,Australia,2025-01-17,android,B
21876,India,2025-02-27,android,
21877,Germany,2025-01-06,android,
21878,USA,2025-02-08,ios,
21879,Germany,2025-01-18,web,B
21880,UK,2025-03-14,ios,
21881,Germany,2025-03-13,web,
21882,Canada,2025-03-30,web,
21883,Germany,2025-02-11,android,
21884,Canada,2025-01-04,ios,
21885,USA,2025-01-20,android,
21886,Canada,2025-01-28,web,A
21887,India,2025-02-09,web,
21888,UK,2025-03-06,android,
21889,Australia,2025-02-13,android,
21890,UK,2025-01-23,web,A
21891,Canada,2025-02-26,ios,
21892,USA,2025-02-16,android,
21893,Canada,2025-01-13,ios,B
21894,Canada,2025-01-16,web,
21895,India,2025-03-31,android,
21896,USA,2025-02-24,android,
21897,Canada,2025-03-06,web,
21898,USA,2025-03-22,android,
21899,Canada,2025-01-16,android,
21900,Germany,2025-02-06,ios,B
21901,India,2025-02-21,android,
21902,Canada,2025-01-10,ios,
21903,UK,2025-02-07,android,
21904,Canada,2025-02-13,android,B
21905,Brazil,2025-03-15,web,
21906,Canada,2025-02-23,web,
21907,UK,2025-02-20,android,
21908,USA,2025-02-21,ios,B
21909,Brazil,2025-03-11,web,A
21910,USA,2025-02-28,web,
21911,Brazil,2025-01-13,web,
21912,Canada,2025-02-10,android,
21913,Canada,2025-01-12,ios,
21914,Germany,2025-02-19,ios,B
21915,USA,2025-02-26,android,B
21916,Brazil,2025-02-19,web,B
21917,UK,2025-02-26,ios,
21918,Germany,2025-02-23,ios,B
21919,USA,2025-03-07,android,
21920,India,2025-01-08,ios,
21921,Canada,2025-03-04,ios,
21922,Canada,2025-01-09,web,A
21923,Germany,2025-03-01,web,
21924,Brazil,2025-03-04,web,
21925,Canada,2025-03-13,ios,
21926,India,2025-01-03,web,
21927,India,2025-03-14,android,B
21928,Canada,2025-01-13,web,
21929,Canada,2025-01-09,web,
21930,India,2025-03-30,ios,
21931,Brazil,2025-02-21,web,
21932,Germany,2025-03-03,android,
21933,Australia,2025-01-08,web,
21934,India,2025-02-14,web,
21935,Canada,2025-02-22,android,
21936,India,2025-03-04,android,B
21937,Canada,2025-03-22,web,
21938,Australia,2025-02-26,ios,B
21939,Brazil,2025-02-23,android,
21940,USA,2025-01-19,android,B
21941,USA,2025-03-08,ios,B
21942,Canada,2025-02-15,android,
21943,Germany,2025-01-10,android,
21944,Canada,2025-01-18,ios,
21945,Australia,2025-01-12,web,
21946,Canada,2025-02-18,ios,B
21947,India,2025-01-23,web,
21948,UK,2025-03-03,android,
21949,USA,2025-01-11,android,
21950,Australia,2025-03-14,web,
21951,India,2025-02-25,ios,
21952,Australia,2025-03-29,android,
21953,Germany,2025-03-30,ios,B
21954,UK,2025-02-24,web,
21955,USA,2025-01-25,web,
21956,USA,2025-01-09,web,
21957,Canada,2025-01-12,ios,
21958,Canada,2025-01-11,ios,
21959,India,2025-02-07,web,
21960,India,2025-01-28,android,
21961,UK,2025-01-08,web,
21962,Brazil,2025-03-15,android,
21963,Canada,2025-03-30,android,A
21964,Germany,2025-02-16,android,A
21965,India,2025-02-05,ios,
21966,Australia,2025-02-19,android,A
21967,India,2025-01-09,android,
21968,Australia,2025-03-01,web,
21969,Australia,2025-03-13,android,
21970,USA,2025-03-08,android,
21971,UK,2025-02-22,web,
21972,Australia,2025-03-23,ios,B
21973,Canada,2025-01-17,android,
21974,Australia,2025-02-22,ios,
21975,Brazil,2025-01-28,web,
21976,Brazil,2025-03-04,ios,A
21977,Germany,2025-01-15,android,
21978,Germany,2025-01-19,ios,
21979,India,2025-03-27,ios,
21980,Australia,2025-03-11,web,
21981,UK,2025-02-16,web,A
21982,USA,2025-03-12,web,A
21983,Germany,2025-02-17,web,
21984,Australia,2025-03-14,web,
21985,Australia,2025-01-20,web,
21986,Brazil,2025-02-06,web,A
21987,India,2025-03-16,web,
21988,Australia,2025-01-02,ios,
21989,Canada,2025-03-05,web,
21990,India,2025-03-27,ios,A
21991,Australia,2025-02-05,android,A
21992,USA,2025-01-05,web,
21993,Canada,2025-03-05,android,
21994,UK,2025-01-07,web,
21995,Brazil,2025-03-11,android,
21996,Canada,2025-01-22,ios,
21997,Canada,2025-03-15,web,
21998,Canada,2025-02-15,ios,
21999,India,2025-02-09,android,
22000,Australia,2025-03-02,ios,
22001,Canada,2025-02-15,web,A
22002,India,2025-03-25,ios,
22003,Germany,2025-01-28,ios,
22004,Brazil,2025-03-28,android,
22005,USA,2025-02-04,android,
22006,India,2025-01-01,web,
22007,Canada,2025-01-29,android,
22008,Brazil,2025-01-09,ios,
22009,UK,2025-01-09,android,B
22010,Brazil,2025-01-22,web,
22011,UK,2025-03-04,android,
22012,UK,2025-03-07,web,
22013,USA,2025-03-21,web,B
22014,India,2025-02-27,ios,
22015,UK,2025-03-11,ios,A
22016,USA,2025-02-24,ios,
22017,Brazil,2025-01-13,web,
22018,Australia,2025-01-19,android,
22019,India,2025-03-20,android,
22020,India,2025-02-02,web,B
22021,USA,2025-03-15,web,
22022,USA,2025-03-06,android,
22023,Germany,2025-03-01,android,
22024,Canada,2025-01-12,web,
22025,Brazil,2025-02-12,android,
22026,Germany,2025-01-17,android,
22027,Australia,2025-03-09,web,
22028,Germany,2025-01-29,web,
22029,India,2025-02-24,ios,
22030,Germany,2025-01-07,ios,
22031,Brazil,2025-02-13,android,
22032,USA,2025-03-18,web,
22033,India,2025-01-05,android,
22034,Australia,2025-03-01,web,
22035,Canada,2025-01-06,android,
22036,India,2025-01-07,android,
22037,Australia,2025-02-15,web,
22038,Germany,2025-02-26,ios,
22039,Brazil,2025-02-23,ios,
22040,USA,2025-02-15,web,
22041,Brazil,2025-01-10,android,
22042,UK,2025-01-04,android,
22043,Brazil,2025-03-08,android,
22044,UK,2025-01-25,web,
22045,India,2025-03-28,ios,
22046,Australia,2025-03-19,web,
22047,Brazil,2025-03-02,ios,
22048,Brazil,2025-02-07,ios,
22049,Brazil,2025-02-01,web,
22050,Australia,2025-01-23,ios,B
22051,Germany,2025-02-06,ios,
22052,India,2025-01-03,ios,
22053,Brazil,2025-01-13,android,
22054,USA,2025-02-03,web,
22055,India,2025-03-29,android,
22056,Brazil,2025-03-06,web,
22057,Australia,2025-03-17,android,
22058,Canada,2025-01-08,ios,B
22059,USA,2025-03-24,android,B
22060,Canada,2025-01-09,android,
22061,Germany,2025-01-28,web,B
22062,USA,2025-03-19,web,
22063,Australia,2025-01-18,android,
22064,India,2025-02-11,web,
22065,India,2025-02-10,ios,
22066,UK,2025-03-11,ios,A
22067,UK,2025-02-02,ios,
22068,UK,2025-03-30,web,
22069,Germany,2025-03-18,web,
22070,India,2025-02-23,android,
22071,Germany,2025-03-28,web,
22072,India,2025-02-05,android,
22073,Australia,2025-03-26,web,
22074,Canada,2025-02-25,web,
22075,UK,2025-01-17,android,
22076,UK,2025-01-10,ios,
22077,USA,2025-03-28,web,
22078,Canada,2025-02-13,android,
22079,Canada,2025-01-02,web,
22080,Canada,2025-01-14,web,
22081,UK,2025-02-10,web,
22082,UK,2025-01-02,web,
22083,Brazil,2025-01-19,web,
22084,India,2025-03-21,android,
22085,UK,2025-03-30,web,
22086,Brazil,2025-01-01,android,
22087,Brazil,2025-01-02,android,
22088,Brazil,2025-01-27,ios,
22089,Canada,2025-01-02,android,
22090,Canada,2025-02-20,android,
22091,Canada,2025-01-10,ios,
22092,UK,2025-01-19,web,
22093,Germany,2025-03-21,ios,
22094,Germany,2025-01-13,web,
22095,Canada,2025-02-17,web,
22096,India,2025-02-25,android,
22097,Germany,2025-03-13,web,
22098,UK,2025-02-25,ios,
22099,Australia,2025-02-19,ios,
22100,India,2025-02-14,web,
22101,India,2025-03-30,ios,
22102,Canada,2025-02-28,ios,
22103,India,2025-02-08,android,
22104,USA,2025-01-21,android,
22105,UK,2025-02-24,android,
22106,Canada,2025-02-26,web,
22107,UK,2025-02-10,android,
22108,Germany,2025-03-11,ios,
22109,Germany,2025-03-23,android,
22110,UK,2025-02-18,ios,
22111,USA,2025-02-13,android,A
22112,Australia,2025-02-04,ios,
22113,Brazil,2025-01-05,android,
22114,Australia,2025-03-12,android,
22115,USA,2025-03-15,android,
22116,Australia,2025-03-15,android,
22117,USA,2025-02-20,ios,
22118,Germany,2025-02-26,android,
22119,USA,2025-02-27,web,
22120,Germany,2025-02-05,android,
22121,Germany,2025-01-10,android,
22122,Canada,2025-02-19,web,
22123,Australia,2025-02-06,ios,
22124,India,2025-01-20,web,
22125,Australia,2025-01-13,ios,A
22126,Canada,2025-03-16,web,
22127,USA,2025-01-19,web,
22128,Australia,2025-02-25,web,
22129,USA,2025-02-14,ios,
22130,USA,2025-03-01,android,B
22131,Canada,2025-03-09,android,B
22132,Australia,2025-02-26,web,
22133,UK,2025-02-23,ios,A
22134,Brazil,2025-02-06,ios,
22135,Brazil,2025-03-24,android,
22136,UK,2025-02-06,ios,
22137,Canada,2025-01-14,ios,A
22138,Canada,2025-02-13,web,
22139,USA,2025-03-24,ios,B
22140,Germany,2025-02-11,ios,
22141,Australia,2025-01-01,web,A
22142,UK,2025-01-23,android,
22143,Germany,2025-03-05,android,B
22144,UK,2025-01-28,ios,
22145,USA,2025-01-04,web,
22146,Canada,2025-02-10,android,B
22147,Canada,2025-03-01,ios,
22148,Australia,2025-01-18,android,
22149,USA,2025-03-04,ios,B
22150,UK,2025-03-02,android,
22151,Australia,2025-02-18,web,
22152,USA,2025-02-16,web,
22153,India,2025-02-08,android,B
22154,UK,2025-03-30,web,B
22155,Australia,2025-03-23,android,
22156,USA,2025-01-06,android,
22157,Germany,2025-03-24,web,
22158,Brazil,2025-02-22,ios,
22159,Brazil,2025-03-17,web,
22160,USA,2025-01-25,ios,
22161,Germany,2025-03-06,ios,
22162,Germany,2025-01-05,ios,
22163,Brazil,2025-03-06,android,
22164,Canada,2025-01-08,ios,
22165,Canada,2025-02-08,ios,B
22166,India,2025-02-12,web,
22167,Australia,2025-03-23,android,
22168,India,2025-03-14,android,
22169,UK,2025-01-05,ios,A
22170,Australia,2025-01-04,web,A
22171,UK,2025-01-01,ios,
22172,Germany,2025-02-25,android,
22173,Brazil,2025-02-14,web,B
22174,Australia,2025-03-06,android,
22175,Canada,2025-01-03,android,
22176,USA,2025-01-22,android,
22177,UK,2025-03-13,android,
22178,India,2025-02-25,android,
22179,Germany,2025-01-18,web,
22180,UK,2025-01-25,web,
22181,Germany,2025-02-17,android,
22182,Canada,2025-03-25,ios,
22183,USA,2025-01-31,ios,
22184,UK,2025-01-30,android,
22185,Brazil,2025-03-21,web,
22186,USA,2025-03-07,ios,B
22187,India,2025-03-22,web,B
22188,Germany,2025-01-10,web,B
22189,USA,2025-03-12,ios,
22190,USA,2025-02-28,ios,
22191,Australia,2025-02-20,web,
22192,USA,2025-01-09,ios,B
22193,Germany,2025-02-23,android,
22194,Australia,2025-03-03,ios,
22195,Canada,2025-03-22,web,
22196,Canada,2025-01-09,web,
22197,Brazil,2025-01-09,web,
22198,Australia,2025-01-24,web,
22199,Germany,2025-02-08,web,
22200,Germany,2025-03-16,web,
22201,India,2025-01-08,android,
22202,Australia,2025-01-25,web,A
22203,Germany,2025-03-07,web,
22204,Germany,2025-01-10,android,B
22205,Brazil,2025-01-24,web,
22206,Canada,2025-03-21,web,
22207,Germany,2025-03-24,android,
22208,Australia,2025-02-28,ios,B
22209,Germany,2025-01-31,ios,
22210,Germany,2025-01-11,web,B
22211,Australia,2025-01-06,ios,
22212,Australia,2025-03-11,ios,
22213,Canada,2025-02-01,android,A
22214,Germany,2025-02-08,ios,
22215,Canada,2025-02-17,web,
22216,Australia,2025-01-13,android,
22217,India,2025-02-28,ios,
22218,India,2025-03-08,web,
22219,Canada,2025-02-25,android,
22220,Germany,2025-02-10,web,
22221,Canada,2025-02-25,ios,
22222,Germany,2025-02-04,web,
22223,India,2025-02-07,ios,
22224,India,2025-03-22,ios,
22225,Canada,2025-03-08,ios,
22226,Germany,2025-02-03,ios,
22227,Germany,2025-03-17,ios,
22228,Brazil,2025-03-29,android,
22229,India,2025-03-11,ios,
22230,India,2025-01-11,android,
22231,Canada,2025-01-27,web,
22232,India,2025-02-17,web,
22233,UK,2025-01-24,android,
22234,USA,2025-01-18,android,B
22235,Australia,2025-01-27,web,
22236,Australia,2025-02-23,android,B
22237,India,2025-02-24,android,
22238,UK,2025-01-21,ios,
22239,Canada,2025-02-28,web,
22240,Canada,2025-02-03,android,
22241,USA,2025-02-27,android,A
22242,USA,2025-02-17,android,
22243,India,2025-02-23,ios,
22244,USA,2025-01-18,web,
22245,UK,2025-01-03,web,
22246,India,2025-01-24,android,
22247,Germany,2025-01-01,android,
22248,Germany,2025-01-06,ios,
22249,Canada,2025-01-19,android,B
22250,Germany,2025-03-27,android,
22251,UK,2025-02-12,ios,
22252,UK,2025-01-08,android,
22253,Canada,2025-03-10,web,
22254,USA,2025-02-21,web,A
22255,Australia,2025-03-14,web,
22256,Australia,2025-02-16,ios,
22257,Canada,2025-03-26,ios,
22258,UK,2025-01-28,web,B
22259,Canada,2025-02-15,web,A
22260,India,2025-01-04,ios,
22261,Brazil,2025-03-29,android,
22262,Germany,2025-01-08,android,
22263,Canada,2025-03-02,ios,
22264,USA,2025-01-17,web,
22265,USA,2025-02-03,ios,
22266,Germany,2025-01-20,web,
22267,Australia,2025-03-21,ios,A
22268,Australia,2025-03-15,ios,
22269,Germany,2025-02-03,ios,
22270,India,2025-02-12,ios,
22271,USA,2025-01-10,ios,B
22272,Canada,2025-01-30,ios,
22273,Germany,2025-01-25,web,
22274,Canada,2025-02-26,web,
22275,UK,2025-03-04,android,
22276,USA,2025-03-12,ios,
22277,UK,2025-02-16,android,
22278,Germany,2025-03-25,android,
22279,India,2025-03-22,ios,
22280,USA,2025-01-03,ios,
22281,USA,2025-02-15,android,
22282,Australia,2025-02-05,android,
22283,Canada,2025-01-26,ios,
22284,Germany,2025-01-10,ios,
22285,UK,2025-02-03,ios,
22286,Canada,2025-03-19,web,
22287,Brazil,2025-01-08,android,
22288,Canada,2025-02-24,android,A
22289,Australia,2025-01-10,android,
22290,Germany,2025-02-26,web,
22291,Canada,2025-03-20,android,
22292,UK,2025-03-27,ios,
22293,Canada,2025-02-14,web,
22294,UK,2025-02-19,android,
22295,Canada,2025-03-05,web,
22296,Brazil,2025-01-02,web,
22297,USA,2025-02-14,ios,
22298,Australia,2025-03-03,web,B
22299,India,2025-01-14,ios,
22300,Brazil,2025-03-15,ios,
22301,Germany,2025-01-15,android,B
22302,Australia,2025-01-14,ios,
22303,UK,2025-01-31,android,A
22304,Canada,2025-01-29,android,
22305,Brazil,2025-01-27,android,
22306,UK,2025-03-26,ios,B
22307,USA,2025-01-09,android,
22308,Canada,2025-01-20,ios,
22309,UK,2025-02-27,ios,
22310,India,2025-03-20,android,
22311,Australia,2025-03-29,ios,
22312,Canada,2025-02-18,android,A
22313,Australia,2025-02-26,android,
22314,Germany,2025-01-16,android,
22315,USA,2025-03-16,web,B
22316,UK,2025-01-08,ios,
22317,Australia,2025-03-08,web,
22318,India,2025-01-19,web,
22319,India,2025-03-08,ios,
22320,Germany,2025-02-05,ios,
22321,USA,2025-03-30,android,
22322,Germany,2025-03-01,web,
22323,Germany,2025-02-05,ios,
22324,India,2025-01-11,android,B
22325,Australia,2025-02-20,ios,
22326,Brazil,2025-03-21,ios,
22327,UK,2025-02-24,android,A
22328,Australia,2025-02-23,ios,
22329,USA,2025-01-17,android,
22330,Brazil,2025-03-03,web,
22331,Germany,2025-02-11,android,
22332,USA,2025-01-24,ios,
22333,Australia,2025-01-17,web,
22334,Germany,2025-02-17,web,
22335,Australia,2025-03-25,android,
22336,Canada,2025-03-27,android,A
22337,USA,2025-03-11,android,A
22338,USA,2025-01-07,web,
22339,UK,2025-01-14,android,
22340,India,2025-01-11,ios,
22341,UK,2025-01-12,web,
22342,Australia,2025-01-05,android,
22343,Australia,2025-01-05,web,
22344,UK,2025-01-20,ios,
22345,Brazil,2025-02-23,ios,
22346,UK,2025-02-24,ios,B
22347,USA,2025-02-27,android,A
22348,Germany,2025-03-20,android,
22349,Brazil,2025-03-31,web,
22350,USA,2025-01-30,android,
22351,Canada,2025-01-24,web,
22352,Australia,2025-03-28,android,B
22353,Germany,2025-03-14,ios,
22354,Germany,2025-01-03,android,
22355,Brazil,2025-02-17,android,
22356,UK,2025-03-12,android,A
22357,Brazil,2025-01-22,ios,
22358,Brazil,2025-01-14,web,A
22359,Canada,2025-02-17,android,
22360,Brazil,2025-01-29,ios,
22361,Canada,2025-02-19,android,
22362,Germany,2025-03-21,android,A
22363,UK,2025-01-10,ios,
22364,Canada,2025-03-12,android,
22365,Canada,2025-03-30,android,A
22366,India,2025-01-27,android,A
22367,Germany,2025-03-20,android,B
22368,Brazil,2025-01-28,android,
22369,Canada,2025-01-09,ios,
22370,Australia,2025-03-12,ios,A
22371,Germany,2025-03-21,android,
22372,USA,2025-01-26,android,
22373,UK,2025-03-22,web,
22374,Australia,2025-03-28,ios,
22375,India,2025-01-08,android,
22376,UK,2025-01-02,web,
22377,USA,2025-02-26,ios,
22378,India,2025-02-21,web,B
22379,Germany,2025-02-27,web,
22380,India,2025-01-03,android,
22381,Brazil,2025-01-08,android,B
22382,Australia,2025-02-28,ios,
22383,USA,2025-01-02,web,
22384,Canada,2025-03-03,web,
22385,Brazil,2025-02-18,android,
22386,Australia,2025-01-20,ios,
22387,USA,2025-01-29,android,
22388,Germany,2025-01-17,ios,A
22389,Australia,2025-03-15,web,
22390,Germany,2025-01-22,ios,
22391,Brazil,2025-01-06,web,
22392,USA,2025-03-03,ios,
22393,USA,2025-01-31,android,
22394,Germany,2025-03-03,android,
22395,UK,2025-01-12,android,
22396,Australia,2025-01-12,ios,
22397,Brazil,2025-03-04,web,
22398,Brazil,2025-01-16,android,
22399,USA,2025-01-25,ios,
22400,Canada,2025-01-22,ios,
22401,India,2025-03-29,android,
22402,Canada,2025-03-17,android,
22403,Germany,2025-01-18,android,
22404,Canada,2025-02-14,android,
22405,Germany,2025-03-21,ios,
22406,Australia,2025-03-09,web,
22407,Canada,2025-01-12,web,
22408,UK,2025-02-18,ios,
22409,India,2025-02-02,web,
22410,India,2025-03-27,ios,
22411,India,2025-03-04,ios,
22412,UK,2025-01-18,ios,
22413,Germany,2025-02-23,web,
22414,India,2025-01-27,ios,
22415,Germany,2025-03-24,ios,
22416,Germany,2025-03-19,android,B
22417,UK,2025-01-25,android,
22418,Germany,2025-02-03,web,
22419,USA,2025-03-29,android,
22420,Germany,2025-03-01,android,B
22421,Australia,2025-02-23,android,
22422,USA,2025-03-28,ios,
22423,India,2025-01-05,android,
22424,Canada,2025-02-05,web,
22425,USA,2025-02-23,ios,B
22426,India,2025-03-29,web,B
22427,Canada,2025-02-05,web,
22428,USA,2025-03-10,web,B
22429,Australia,2025-02-08,web,
22430,USA,2025-03-11,web,
22431,India,2025-01-04,android,
22432,UK,2025-03-15,android,
22433,Germany,2025-03-06,web,
22434,USA,2025-03-26,web,B
22435,Brazil,2025-02-09,android,
22436,UK,2025-02-06,web,
22437,Australia,2025-03-08,android,
22438,Canada,2025-01-31,web,
22439,Germany,2025-03-22,web,
22440,UK,2025-03-28,ios,
22441,UK,2025-03-18,web,B
22442,India,2025-02-16,ios,
22443,Brazil,2025-01-27,web,
22444,Australia,2025-02-20,ios,
22445,Australia,2025-01-20,android,
22446,Germany,2025-01-13,web,B
22447,Australia,2025-03-04,android,
22448,Australia,2025-02-13,ios,
22449,UK,2025-01-24,ios,
22450,India,2025-01-03,ios,
22451,Germany,2025-01-10,ios,
22452,India,2025-03-06,android,
22453,Germany,2025-02-18,ios,
22454,UK,2025-02-27,web,
22455,USA,2025-03-18,ios,B
22456,Canada,2025-03-19,android,
22457,Canada,2025-01-02,android,A
22458,Brazil,2025-03-07,web,B
22459,Australia,2025-01-31,android,
22460,Canada,2025-03-09,ios,
22461,USA,2025-03-24,web,
22462,USA,2025-02-06,web,
22463,UK,2025-03-14,android,
22464,Australia,2025-01-24,web,
22465,India,2025-03-18,ios,
22466,Australia,2025-02-13,ios,B
22467,Brazil,2025-03-24,android,
22468,USA,2025-02-10,ios,
22469,India,2025-03-15,ios,
22470,Brazil,2025-02-20,android,
22471,UK,2025-02-11,ios,
22472,Canada,2025-03-19,android,
22473,Brazil,2025-02-09,android,
22474,Canada,2025-02-17,android,
22475,Germany,2025-03-25,web,
22476,Canada,2025-01-04,ios,
22477,UK,2025-03-01,ios,
22478,USA,2025-02-08,ios,
22479,Germany,2025-01-05,android,
22480,India,2025-01-06,android,
22481,USA,2025-01-14,ios,A
22482,Germany,2025-03-11,ios,B
22483,Canada,2025-03-19,ios,
22484,Canada,2025-01-12,ios,
22485,UK,2025-03-03,web,A
22486,Germany,2025-01-27,android,B
22487,Australia,2025-02-23,web,
22488,Germany,2025-03-31,ios,
22489,Canada,2025-01-12,android,
22490,Canada,2025-01-08,web,
22491,USA,2025-03-15,web,
22492,Canada,2025-01-16,android,
22493,Germany,2025-02-21,web,
22494,Brazil,2025-01-26,ios,
22495,Canada,2025-01-08,web,A
22496,USA,2025-02-14,web,B
22497,Brazil,2025-03-25,ios,
22498,Germany,2025-03-22,ios,
22499,Canada,2025-01-19,web,
22500,Australia,2025-01-17,ios,
22501,Brazil,2025-03-06,android,B
22502,Australia,2025-01-29,android,
22503,UK,2025-01-14,ios,
22504,Canada,2025-01-17,ios,
22505,UK,2025-01-13,android,
22506,Germany,2025-03-04,android,
22507,Brazil,2025-02-02,web,
22508,Germany,2025-01-29,web,
22509,UK,2025-02-06,web,A
22510,Brazil,2025-03-24,web,
22511,UK,2025-02-15,android,
22512,Brazil,2025-01-24,android,B
22513,Canada,2025-01-14,android,
22514,USA,2025-01-05,ios,
22515,Germany,2025-02-22,android,
22516,Australia,2025-03-29,ios,
22517,Australia,2025-01-30,ios,
22518,Canada,2025-03-01,ios,
22519,Canada,2025-03-14,web,
22520,Brazil,2025-01-28,ios,B
22521,Canada,2025-01-26,android,A
22522,Canada,2025-01-18,android,
22523,Brazil,2025-02-05,android,
22524,USA,2025-01-08,android,
22525,India,2025-01-18,android,
22526,USA,2025-03-25,android,
22527,Brazil,2025-02-27,ios,
22528,Canada,2025-02-01,android,
22529,Canada,2025-02-18,ios,
22530,Australia,2025-02-17,web,B
22531,India,2025-03-23,android,
22532,Canada,2025-03-12,web,
22533,UK,2025-03-06,web,
22534,Germany,2025-02-02,web,
